COD_BARRAS,DESCRICAO,ESFERIC,CILIND,ADICAO,OLHO
5856849301,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,50","-3,50","0,00",
5856849384,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,75","-3,50","0,00",
5856849467,Lente V.S. 1.56 Filtro Azul c/A.R.,"4,00","-3,50","0,00",
5856848279,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,25","-3,75","0,00",
5856848352,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,50","-3,75","0,00",
5856848436,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,75","-3,75","0,00",
5856848519,Lente V.S. 1.56 Filtro Azul c/A.R.,"1,00","-3,75","0,00",
5856848592,Lente V.S. 1.56 Filtro Azul c/A.R.,"1,25","-3,75","0,00",
5856848675,Lente V.S. 1.56 Filtro Azul c/A.R.,"1,50","-3,75","0,00",
5856848758,Lente V.S. 1.56 Filtro Azul c/A.R.,"1,75","-3,75","0,00",
5856848832,Lente V.S. 1.56 Filtro Azul c/A.R.,"2,00","-3,75","0,00",
5856848915,Lente V.S. 1.56 Filtro Azul c/A.R.,"2,25","-3,75","0,00",
5856848998,Lente V.S. 1.56 Filtro Azul c/A.R.,"2,50","-3,75","0,00",
5856849079,Lente V.S. 1.56 Filtro Azul c/A.R.,"2,75","-3,75","0,00",
5856849152,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,00","-3,75","0,00",
5856849236,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,25","-3,75","0,00",
5856849319,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,50","-3,75","0,00",
5856849392,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,75","-3,75","0,00",
5856849475,Lente V.S. 1.56 Filtro Azul c/A.R.,"4,00","-3,75","0,00",
5856848287,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,25","-4,00","0,00",
5856848360,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,50","-4,00","0,00",
5856848444,Lente V.S. 1.56 Filtro Azul c/A.R.,"0,75","-4,00","0,00",
5856848527,Lente V.S. 1.56 Filtro Azul c/A.R.,"1,00","-4,00","0,00",
5856848600,Lente V.S. 1.56 Filtro Azul c/A.R.,"1,25","-4,00","0,00",
5856848683,Lente V.S. 1.56 Filtro Azul c/A.R.,"1,50","-4,00","0,00",
5856848766,Lente V.S. 1.56 Filtro Azul c/A.R.,"1,75","-4,00","0,00",
5856848840,Lente V.S. 1.56 Filtro Azul c/A.R.,"2,00","-4,00","0,00",
5856848923,Lente V.S. 1.56 Filtro Azul c/A.R.,"2,25","-4,00","0,00",
5856849004,Lente V.S. 1.56 Filtro Azul c/A.R.,"2,50","-4,00","0,00",
5856849087,Lente V.S. 1.56 Filtro Azul c/A.R.,"2,75","-4,00","0,00",
5856849160,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,00","-4,00","0,00",
5856849244,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,25","-4,00","0,00",
5856849327,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,50","-4,00","0,00",
5856849400,Lente V.S. 1.56 Filtro Azul c/A.R.,"3,75","-4,00","0,00",
5856849483,Lente V.S. 1.56 Filtro Azul c/A.R.,"4,00","-4,00","0,00",
5259072808,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","1,00",D
5259072816,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","1,00",E
5259073020,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","1,00",D
5259073038,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","1,00",E
5259073244,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","1,00",D
5259073251,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","1,00",E
5259073467,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","1,00",D
5259073475,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","1,00",E
5259073681,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","1,00",D
5259073699,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","1,00",E
5259073905,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","1,00",D
5259073913,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","1,00",E
5259074127,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","1,00",D
5259074135,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","1,00",E
5259074341,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","1,00",D
5259074358,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","1,00",E
5259074564,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","1,00",D
5259074572,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","1,00",E
5259074788,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","1,00",D
5259074796,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","1,00",E
5259075009,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","1,00",D
5259075017,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","1,00",E
5259075223,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","1,00",D
5259075231,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","1,00",E
5259075447,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","1,00",D
5259075454,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","1,00",E
5259072824,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","1,25",D
5259072832,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","1,25",E
5259073046,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","1,25",D
5259073053,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","1,25",E
5259073269,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","1,25",D
5259073277,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","1,25",E
5259073483,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","1,25",D
5259073491,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","1,25",E
5259073707,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","1,25",D
5259073715,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","1,25",E
5259073921,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","1,25",D
5259073939,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","1,25",E
5259074143,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","1,25",D
5259074150,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","1,25",E
5259074366,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","1,25",D
5259074374,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","1,25",E
5259074580,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","1,25",D
5259074598,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","1,25",E
5259074804,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","1,25",D
5259074812,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","1,25",E
5259075025,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","1,25",D
5259075033,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","1,25",E
5259075249,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","1,25",D
5259075256,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","1,25",E
5259075462,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","1,25",D
5259075470,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","1,25",E
5259072840,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","1,50",D
5259072857,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","1,50",E
5259073061,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","1,50",D
5259073079,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","1,50",E
5259073285,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","1,50",D
5259073293,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","1,50",E
5259073509,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","1,50",D
5259073517,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","1,50",E
5259073723,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","1,50",D
5259073731,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","1,50",E
5259073947,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","1,50",D
5259073954,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","1,50",E
5259074168,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","1,50",D
5259074176,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","1,50",E
5259074382,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","1,50",D
5259074390,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","1,50",E
5259074606,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","1,50",D
5259074614,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","1,50",E
5259074820,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","1,50",D
5259074838,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","1,50",E
5259075041,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","1,50",D
5259075058,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","1,50",E
5259075264,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","1,50",D
5259075272,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","1,50",E
5259075488,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","1,50",D
5259075496,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","1,50",E
5259072865,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","1,75",D
5259072873,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","1,75",E
5259073087,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","1,75",D
5259073095,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","1,75",E
5259073301,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","1,75",D
5259073319,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","1,75",E
5259073525,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","1,75",D
5259073533,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","1,75",E
5259073749,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","1,75",D
5259073756,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","1,75",E
5259073962,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","1,75",D
5259073970,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","1,75",E
5259074184,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","1,75",D
5259074192,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","1,75",E
5259074408,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","1,75",D
5259074416,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","1,75",E
5259074622,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","1,75",D
5259074630,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","1,75",E
5259074846,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","1,75",D
5259074853,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","1,75",E
5259075066,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","1,75",D
5259075074,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","1,75",E
5259075280,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","1,75",D
5259075298,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","1,75",E
5259075504,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","1,75",D
5259075512,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","1,75",E
5259072881,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","2,00",D
5259072899,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","2,00",E
5259073103,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","2,00",D
5259073111,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","2,00",E
5259073327,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","2,00",D
5259073335,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","2,00",E
5259073541,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","2,00",D
5259073558,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","2,00",E
5259073764,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","2,00",D
5259073772,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","2,00",E
5259073988,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","2,00",D
5259073996,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","2,00",E
5259074200,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","2,00",D
5259074218,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","2,00",E
5259074424,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","2,00",D
5259074432,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","2,00",E
5259074648,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","2,00",D
5259074655,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","2,00",E
5259074861,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","2,00",D
5259074879,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","2,00",E
5259075082,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","2,00",D
5259075090,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","2,00",E
5259075306,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","2,00",D
5259075314,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","2,00",E
5259075520,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","2,00",D
5259075538,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","2,00",E
5259072907,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","2,25",D
5259072915,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","2,25",E
5259073129,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","2,25",D
5259073137,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","2,25",E
5259073343,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","2,25",D
5259073350,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","2,25",E
5259073566,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","2,25",D
5259073574,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","2,25",E
5259073780,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","2,25",D
5259073798,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","2,25",E
5259074002,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","2,25",D
5259074010,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","2,25",E
5259074226,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","2,25",D
5259074234,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","2,25",E
5259074440,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","2,25",D
5259074457,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","2,25",E
5259074663,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","2,25",D
5259074671,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","2,25",E
5259074887,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","2,25",D
5259074895,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","2,25",E
5259075108,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","2,25",D
5259075116,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","2,25",E
5259075322,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","2,25",D
5259075330,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","2,25",E
5259075546,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","2,25",D
5259075553,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","2,25",E
5259072923,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","2,50",D
5259072931,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","2,50",E
5259073145,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","2,50",D
5259073152,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","2,50",E
5259073368,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","2,50",D
5259073376,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","2,50",E
5259073582,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","2,50",D
5259073590,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","2,50",E
5259073806,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","2,50",D
5259073814,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","2,50",E
5259074028,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","2,50",D
5259074036,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","2,50",E
5259074242,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","2,50",D
5259074259,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","2,50",E
5259074465,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","2,50",D
5259074473,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","2,50",E
5259074689,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","2,50",D
5259074697,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","2,50",E
5259074903,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","2,50",D
5259074911,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","2,50",E
5259075124,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","2,50",D
5259075132,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","2,50",E
5259075348,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","2,50",D
5259075355,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","2,50",E
5259075561,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","2,50",D
5259075579,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","2,50",E
5259072949,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","2,75",D
5259072956,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","2,75",E
5259073160,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","2,75",D
5259073178,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","2,75",E
5259073384,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","2,75",D
5259073392,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","2,75",E
5259073608,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","2,75",D
5259073616,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","2,75",E
5259073822,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","2,75",D
5259073830,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","2,75",E
5259074044,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","2,75",D
5259074051,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","2,75",E
5259074267,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","2,75",D
5259074275,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","2,75",E
5259074481,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","2,75",D
5259074499,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","2,75",E
5259074705,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","2,75",D
5259074713,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","2,75",E
5259074929,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","2,75",D
5259074937,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","2,75",E
5259075140,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","2,75",D
5259075157,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","2,75",E
5259075363,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","2,75",D
5259075371,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","2,75",E
5259075587,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","2,75",D
5259075595,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","2,75",E
5259072964,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","3,00",D
5259072972,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","3,00",E
5259073186,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","3,00",D
5259073194,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","3,00",E
5259073400,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","3,00",D
5259073418,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","3,00",E
5259073624,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","3,00",D
5259073632,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","3,00",E
5259073848,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","3,00",D
5259073855,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","3,00",E
5259074069,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","3,00",D
5259074077,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","3,00",E
5259074283,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","3,00",D
5259074291,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","3,00",E
5259074507,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","3,00",D
5259074515,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","3,00",E
5259074721,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","3,00",D
5259074739,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","3,00",E
5259074945,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","3,00",D
5259074952,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","3,00",E
5259075165,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","3,00",D
5259075173,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","3,00",E
5259075389,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","3,00",D
5259075397,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","3,00",E
5259075603,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","3,00",D
5259075611,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","3,00",E
5259072980,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","3,25",D
5259072998,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","3,25",E
5259073202,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","3,25",D
5259073210,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","3,25",E
5259073426,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","3,25",D
5259073434,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","3,25",E
5259073640,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","3,25",D
5259073657,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","3,25",E
5259073863,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","3,25",D
5259073871,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","3,25",E
5259074085,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","3,25",D
5259074093,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","3,25",E
5259074309,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","3,25",D
5259074317,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","3,25",E
5259074523,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","3,25",D
5259074531,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","3,25",E
5259074747,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","3,25",D
5259074754,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","3,25",E
5259074960,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","3,25",D
5259074978,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","3,25",E
5259075181,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","3,25",D
5259075199,Lente Ac. Progressiva 1.56 c/A.R.,"2,50","0,00","3,25",E
5259075405,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","3,25",D
5259075413,Lente Ac. Progressiva 1.56 c/A.R.,"2,75","0,00","3,25",E
5259075629,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","3,25",D
5259075637,Lente Ac. Progressiva 1.56 c/A.R.,"3,00","0,00","3,25",E
5259073004,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","3,50",D
5259073012,Lente Ac. Progressiva 1.56 c/A.R.,"0,00","0,00","3,50",E
5259073228,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","3,50",D
5259073236,Lente Ac. Progressiva 1.56 c/A.R.,"0,25","0,00","3,50",E
5259073442,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","3,50",D
5259073459,Lente Ac. Progressiva 1.56 c/A.R.,"0,50","0,00","3,50",E
5259073665,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","3,50",D
5259073673,Lente Ac. Progressiva 1.56 c/A.R.,"0,75","0,00","3,50",E
5259073889,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","3,50",D
5259073897,Lente Ac. Progressiva 1.56 c/A.R.,"1,00","0,00","3,50",E
5259074101,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","3,50",D
5259074119,Lente Ac. Progressiva 1.56 c/A.R.,"1,25","0,00","3,50",E
5259074325,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","3,50",D
5259074333,Lente Ac. Progressiva 1.56 c/A.R.,"1,50","0,00","3,50",E
5259074549,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","3,50",D
5259074556,Lente Ac. Progressiva 1.56 c/A.R.,"1,75","0,00","3,50",E
5259074762,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","3,50",D
5259074770,Lente Ac. Progressiva 1.56 c/A.R.,"2,00","0,00","3,50",E
5259074986,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","3,50",D
5259074994,Lente Ac. Progressiva 1.56 c/A.R.,"2,25","0,00","3,50",E
